inv_no,billed_on,zimmer_cust_no,customer,sku_id,description,cat_name,customer_po,qty,price,net_sales_amount,commission_rate,Commission Total,Year,Month
927596,8/29/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,5.10E+14,1,550,550,19,105,2022,8
927598,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200550100,3,67,200,19,38,2022,8
927598,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550100,4,67,267,19,51,2022,8
927598,8/29/22,23446901,DELRAY MEDICAL CENTER,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,Tritium,200550100,1,67,67,19,13,2022,8
927598,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550100,2,670,1340,19,255,2022,8
927598,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550100,2,80,160,19,30,2022,8
927599,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550099,8,67,534,19,101,2022,8
927599,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,2.01E+08,2,670,1340,19,255,2022,8
927599,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,2.01E+08,2,80,160,19,30,2022,8
927600,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,2.01E+08,4,67,267,19,51,2022,8
927600,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550127,4,67,267,19,51,2022,8
927600,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550127,2,670,1340,19,255,2022,8
927600,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550127,2,80,160,19,30,2022,8
927601,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200550097,4,67,267,19,51,2022,8
927601,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550097,2,67,134,19,25,2022,8
927601,8/29/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200550097,1,67,67,19,13,2022,8
927601,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550097,2,670,1340,19,255,2022,8
927601,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550097,2,80,160,19,30,2022,8
927602,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550102,8,67,534,19,101,2022,8
927602,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550102,2,670,1340,19,255,2022,8
927602,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550102,2,80,160,19,30,2022,8
927603,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200550101,4,67,267,19,51,2022,8
927603,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550101,4,67,267,19,51,2022,8
927603,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550101,2,670,1340,19,255,2022,8
927603,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550101,2,80,160,19,30,2022,8
927604,8/29/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550133,7,67,467,19,89,2022,8
927604,8/29/22,23446901,DELRAY MEDICAL CENTER,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,Tritium,200550133,3,67,200,19,38,2022,8
927604,8/29/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550133,2,670,1340,19,255,2022,8
927604,8/29/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550133,2,80,160,19,30,2022,8
927747,8/29/22,00076801,CLEVELAND CLINIC WESTON,080-351,RSP 3.5MM 6BOX ST,Single Use,00000000000CCF22606758,1,84,84,19,16,2022,8
928054,8/30/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,583079,2,105,209,19,40,2022,8
928054,8/30/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,583079,17,100,850,19,162,2022,8
928054,8/30/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,583079,1,3811,3811,19,724,2022,8
928146,8/30/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,8
928146,8/30/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,8
928146,8/30/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,8
928568,8/30/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,00000WKLYDIAUG302022BS,4,0,0,19,0,2022,8
928568,8/30/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,00000WKLYDIAUG302022BS,1,0,0,19,0,2022,8
928934,8/31/22,00006612,ALEX PAINO,76-5010,RIBFIX BLU TRAY ID SET,DI,0,1,0,0,19,0,2022,8
928942,8/31/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.16,LOCKING SCREW 16MM GOLD,Jace,587212,10,59,590,19,112,2022,8
928942,8/31/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.602.06,H PLATE 6 HOLES CONCAVE,Jace,587212,1,487,487,19,93,2022,8
928942,8/31/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.603.04,BOX PLAT 4 HOLE CONCAVE,Jace,587212,1,468,468,19,89,2022,8
929089,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,8,52,416,19,79,2022,8
929089,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,2,435,870,19,165,2022,8
929089,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,8
929090,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,5.10E+14,2,343,686,19,130,2022,8
929093,8/31/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200550430,3,67,200,19,38,2022,8
929093,8/31/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550430,4,67,267,19,51,2022,8
929093,8/31/22,23446901,DELRAY MEDICAL CENTER,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,Tritium,200550430,1,67,67,19,13,2022,8
929093,8/31/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550430,2,670,1340,19,255,2022,8
929093,8/31/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550430,2,80,160,19,30,2022,8
929094,8/31/22,23446901,DELRAY MEDICAL CENTER,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,200550212,4,343,1372,19,261,2022,8
929364,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,8
929364,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,8
929364,8/31/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,8
929441,8/31/22,00006612,ALEX PAINO,100.035.12,LOCKING SCREW 12MM PURPLE,DI,00000WKLYDIAUG302022CP,6,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,100.035.14,LOCKING SCREW 14MM BLUE,DI,00000WKLYDIAUG302022CP,6,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,100.035.16,LOCKING SCREW 16MM GOLD,DI,00000WKLYDIAUG302022CP,48,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,100.035.18,LOCKING SCREW 18MM GREEN,DI,00000WKLYDIAUG302022CP,22,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,115.102.06,H PLATE 6 HOLES,DI,00000WKLYDIAUG302022CP,5,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,115.103.04,BOX PLATE 4 HOLES,DI,00000WKLYDIAUG302022CP,3,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,115.104.06,O PLATE 6 HOLES,DI,00000WKLYDIAUG302022CP,4,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,115.602.06,H PLATE 6 HOLES CONCAVE,DI,00000WKLYDIAUG302022CP,1,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,115.603.04,BOX PLAT 4 HOLE CONCAVE,DI,00000WKLYDIAUG302022CP,1,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000WKLYDIAUG302022CP,7,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,0,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,0,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,0,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000WKLYDIAUG302022CP,15,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000WKLYDIAUG302022CP,30,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,86-30-12,TRITIUM EMG SCR 3.0X12MM 1EA,DI,00000WKLYDIAUG302022CP,4,0,0,19,0,2022,8
929441,8/31/22,00006612,ALEX PAINO,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,DI,00000WKLYDIAUG302022CP,1,0,0,19,0,2022,8
929779,9/1/22,00006612,ALEX PAINO,74-1193,SL360 MANUBRIUM BONE PUNCH,DI,0,1,0,0,19,0,2022,9
929780,9/1/22,00006612,ALEX PAINO,74-1193,SL360 MANUBRIUM BONE PUNCH,DI,0,1,0,0,19,0,2022,9
929661,9/1/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,080-401,RSP 4.0MM 6BOX ST,Single Use,590663,3,113,340,19,65,2022,9
929826,9/1/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,080-351,RSP 3.5MM 6BOX ST,Single Use,590951,1,113,113,19,22,2022,9
929602,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333612498,2,100,200,19,38,2022,9
929602,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,3.34E+08,12,52,624,19,119,2022,9
929602,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,3.34E+08,4,52,208,19,40,2022,9
929602,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,3.34E+08,1,3620,3620,19,688,2022,9
929601,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,3.34E+08,2,100,200,19,38,2022,9
929601,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,3.34E+08,12,52,624,19,119,2022,9
929601,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,3.34E+08,4,52,208,19,40,2022,9
929601,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,3.34E+08,1,3620,3620,19,688,2022,9
929600,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,70-2001,HIGH TORQUE DRIVER,RibFix Adv,333612500,2,100,200,19,38,2022,9
929600,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,333612500,12,52,624,19,119,2022,9
929600,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,333612500,4,52,208,19,40,2022,9
929600,9/1/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,333612500,1,3620,3620,19,688,2022,9
929978,9/2/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000WLKYDIAUG302022AP,2,0,0,19,0,2022,9
929978,9/2/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000WLKYDIAUG302022AP,4,0,0,19,0,2022,9
929978,9/2/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000WLKYDIAUG302022AP,8,0,0,19,0,2022,9
929978,9/2/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000WLKYDIAUG302022AP,8,0,0,19,0,2022,9
929978,9/2/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000WLKYDIAUG302022AP,12,0,0,19,0,2022,9
929978,9/2/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,00000WLKYDIAUG302022AP,3,0,0,19,0,2022,9
929979,9/2/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,0overnight for tuesday,5,0,0,19,0,2022,9
930211,9/5/22,23907601,NORTH COUNTY SURGICENTER,050-005,SUCTN 6IN 10FR STD TIP 10BX ST,Single Use,591458,0,105,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,100.035.14,LOCKING SCREW 14MM BLUE,DI,0000000WKLYCP06SEP2022,4,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,100.035.16,LOCKING SCREW 16MM GOLD,DI,0000000WKLYCP06SEP2022,4,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,115.103.04,BOX PLATE 4 HOLES,DI,0000000WKLYCP06SEP2022,2,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,0000000WKLYCP06SEP2022,8,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,0000000WKLYCP06SEP2022,0,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,0000000WKLYCP06SEP2022,0,0,0,19,0,2022,9
930467,9/6/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,0000000WKLYCP06SEP2022,0,0,0,19,0,2022,9
930582,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
930582,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,9
930582,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,9
930584,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
930584,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,9
930584,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,9
930583,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
930583,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,9
930583,9/6/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,9
930426,9/6/22,23446901,DELRAY MEDICAL CENTER,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,200547748,4,67,267,19,51,2022,9
930426,9/6/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200547748,4,67,267,19,51,2022,9
930426,9/6/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200547748,1,67,67,19,13,2022,9
930426,9/6/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200547748,2,670,1340,19,255,2022,9
930426,9/6/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200547748,2,80,160,19,30,2022,9
930269,9/6/22,23907601,NORTH COUNTY SURGICENTER,050-005,SUCTN 6IN 10FR STD TIP 10BX ST,Single Use,591458,1,105,105,19,20,2022,9
930939,9/7/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,0,3,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,100.035.10,LOCKING SCREW 10MM MINT,DI,0,0,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,115.403.08,STRAIGHT PLATE 8 HOLES,DI,0,2,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,115.405.12,STRAIGHT PLATE 12 HOLES,DI,0,2,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,115.406.16,STRAIGHT PLATE 16 HOLES,DI,0,2,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,115.501.07,T PLATE 7 HOLES,DI,0,2,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,215.010.12,DOUBLE IMPLANT POSITIONER,DI,0,2,0,0,19,0,2022,9
930940,9/7/22,00006612,ALEX PAINO,215.010.35,RECON PLATE BENDING PLIERS,DI,0,1,0,0,19,0,2022,9
930792,9/7/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,12,0,0,19,0,2022,9
930792,9/7/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,28,0,0,19,0,2022,9
930792,9/7/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000WKLYDIAUG302022CP,12,0,0,19,0,2022,9
930831,9/7/22,08846901,CLEVELAND CLINIC INDIAN RIVER,046-031,SW #6 18IN CCS1 2PK 12PK,Single Use,286353,3,131,393,19,75,2022,9
930765,9/7/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200550283,7,134,467,19,89,2022,9
930765,9/7/22,23446901,DELRAY MEDICAL CENTER,86-30-14,TRITIUM EMG SCR 3.0X14MM 1EA,Tritium,200550283,1,67,67,19,13,2022,9
930765,9/7/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200550283,2,670,1340,19,255,2022,9
930765,9/7/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200550283,2,80,160,19,30,2022,9
931063,9/8/22,00006612,ALEX PAINO,315.010.50,SPECIALTY PLATE CADDY BLACK,DI,0,1,0,0,19,0,2022,9
931472,9/8/22,00006612,ALEX PAINO,86-27-10,TRITIUM SCR 2.7X10MM 1EA,DI,0000000WKLYAP06SEP2022,8,0,0,19,0,2022,9
931472,9/8/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,0000000WKLYAP06SEP2022,4.00E+00,0,0,19,0,2022,9
931472,9/8/22,00006612,ALEX PAINO,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,DI,0000000WKLYAP06SEP2022,4.00E+00,0,0,19,0,2022,9
931180,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.16,LOCKING SCREW 16MM GOLD,Jace,5.89E+05,6.00E+00,59,354,19,67,2022,9
931180,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.18,LOCKING SCREW 18MM GREEN,Jace,5.89E+05,1.20E+01,59,708,19,135,2022,9
931180,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.102.06,H PLATE 6 HOLES,Jace,5.89E+05,2.00E+00,381,762,19,145,2022,9
931180,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.104.06,O PLATE 6 HOLES,Jace,5.89E+05,1.00E+00,381,381,19,72,2022,9
931183,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.18,LOCKING SCREW 18MM GREEN,Jace,5.92E+05,18,59,1062,19,202,2022,9
931183,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.102.06,H PLATE 6 HOLES,Jace,5.92E+05,2,381,762,19,145,2022,9
931183,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.104.06,O PLATE 6 HOLES,Jace,5.92E+05,1,381,381,19,72,2022,9
931182,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.14,LOCKING SCREW 14MM BLUE,Jace,5.92E+05,4,59,236,19,45,2022,9
931182,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.16,LOCKING SCREW 16MM GOLD,Jace,5.92E+05,4,59,236,19,45,2022,9
931182,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.103.04,BOX PLATE 4 HOLES,Jace,591733,2,362,724,19,138,2022,9
931181,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.16,LOCKING SCREW 16MM GOLD,Jace,592030,4,59,236,19,45,2022,9
931181,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,100.035.18,LOCKING SCREW 18MM GREEN,Jace,592030,10,59,590,19,112,2022,9
931181,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.103.04,BOX PLATE 4 HOLES,Jace,592030,2,362,724,19,138,2022,9
931181,9/8/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,115.104.06,O PLATE 6 HOLES,Jace,592030,1,381,381,19,72,2022,9
931395,9/8/22,16350001,ST MARY'S MEDICAL CENTER,01-3712,LORENZ PECTUS SUPPORT BAR 12IN,Pectus,9.47E+08,1,1575,1575,19,299,2022,9
931395,9/8/22,16350001,ST MARY'S MEDICAL CENTER,01-3801,ELONGATED PECTUS STABILIZER,Pectus,9.47E+08,2,670,1340,19,255,2022,9
931680,9/9/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,0.00E+00,10,0,0,19,0,2022,9
931743,9/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,5.92E+05,1,105,105,19,20,2022,9
931743,9/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,5.92E+05,4,50,200,19,38,2022,9
931743,9/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0003,SL360 SINGLE X-PLATE IMPLANT,SternaLock,5.92E+05,1,1411,1411,19,268,2022,9
931665,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
931665,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,1,435,435,19,83,2022,9
931665,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,9
931666,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
931666,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,5.10E+14,4,52,208,19,40,2022,9
931666,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-400,TRITIUM BOX PLT 4-HOLE 1 CBL,Tritium,5.10E+14,2,435,870,19,165,2022,9
931666,9/9/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,9
